,articleUrl,articleSeq,articleRegDate,price,title,sortDate,productHiddenStatus,state
216,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910986239&referrerAllArticles=false,910986239.0,2022-04-15 20:08:19,1170000,배터리100 A+급 아이폰13프로 256G 그래파이트 (431),2022-04-15 20:08:19,0,0
217,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910985948&referrerAllArticles=false,910985948.0,2022-04-15 20:06:58,1500000,"[매입]아이폰13 프로 맥스 애플전기종,중고폰,자급제미개봉,박스폰매입",2022-04-15 20:06:58,0,0
218,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910985762&referrerAllArticles=false,910985762.0,2022-04-15 20:06:06,3333333,"[매입]아이폰 13 프로 맥스(자급제폰,박스폰,당일개통폰,중고폰)",2022-04-15 20:06:06,0,0
219,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910985721&referrerAllArticles=false,910985721.0,2022-04-15 20:05:53,1420000,개인 아이폰 13 pro max 256GB 실버 + 에어팟 프로 3세대 자급제 미개봉 판매합니다.,2022-04-15 20:05:53,0,0
220,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910985520&referrerAllArticles=false,910985520.0,2022-04-15 20:04:47,3000,아이폰13프로 맥스 미니 갤럭시S22 자급제 통신사 유심기변 전기종 삽니다.,2022-04-15 20:04:47,0,0
221,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=424&boardtype=C&page=1&articleid=910985418&referrerAllArticles=false,910985418.0,2022-04-15 20:04:15,2000000,"[매입]아이폰13,폴드,플립전기종 자급제,박스폰,중고폰 당일매입",2022-04-15 20:04:15,0,0
222,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=427&boardtype=C&page=1&articleid=910984961&referrerAllArticles=false,910984961.0,2022-04-15 20:01:26,60000,맥세이프형 아이폰 13 프로 가죽 케이스 - 미드나이트,2022-04-15 20:01:26,0,0
223,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=427&boardtype=C&page=1&articleid=910984759&referrerAllArticles=false,910984759.0,2022-04-15 20:00:16,40000,케이스티파이 아이폰13프로 케이스,2022-04-15 20:00:16,0,0
224,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910984652&referrerAllArticles=false,910984652.0,2022-04-15 19:59:41,3333333,"[매입]아이폰 13 프로 맥스(자급제폰,박스폰,당일개통폰,중고폰)",2022-04-15 19:59:41,0,0
225,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910984164&referrerAllArticles=false,910984164.0,2022-04-15 19:56:47,1000000,"[매입]아이폰13,아이폰전기종 자급제,박스폰,중고폰,파손폰 당일매입",2022-04-15 19:56:47,0,0
226,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910983973&referrerAllArticles=false,910983973.0,2022-04-15 19:55:31,4999999,"아이폰13 PRO MAX 프로 맥스 자급제미개봉,당일개통,박스폰삽니다",2022-04-15 19:55:31,0,0
227,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=424&boardtype=C&page=1&articleid=910983693&referrerAllArticles=false,910983693.0,2022-04-15 19:53:44,2000000,"아이폰,갤럭시(자급제,박스폰,중고폰매입)당일매입[13프로맥스,S22",2022-04-15 19:53:44,0,0
228,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=424&boardtype=C&page=1&articleid=910983506&referrerAllArticles=false,910983506.0,2022-04-15 19:52:40,1000000,아이폰13 12 프로맥스 promax 자급제 미개봉 매입 삽니다,2022-04-15 19:52:40,0,0
229,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910983493&referrerAllArticles=false,910983493.0,2022-04-15 19:52:37,850000,대전 자급제 아이폰13미니 미드나이트 256g 거의 새거(미개봉) 삽니다,2022-04-15 19:52:37,0,0
230,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=424&boardtype=C&page=1&articleid=910983319&referrerAllArticles=false,910983319.0,2022-04-15 19:51:29,2000000,"[매입]아이폰13,갤럭시S22전기종 자급제,박스폰,중고폰,파손폰매입",2022-04-15 19:51:29,0,0
231,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910983095&referrerAllArticles=false,910983095.0,2022-04-15 19:49:57,2990000,"아이폰13 프로/프로맥스 pro max 당일매입(자급제,당일개통)",2022-04-15 19:49:57,0,0
232,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910983094&referrerAllArticles=false,910983094.0,2022-04-15 19:49:57,4999999,"아이폰13 PRO MAX 프로 맥스 자급제미개봉,당일개통,박스폰삽니다",2022-04-15 19:49:57,0,0
233,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910983068&referrerAllArticles=false,910983068.0,2022-04-15 19:49:51,690000,(새상품급)아이폰13미니 128기가 블랙 배터리100% 69만원 판매해요,2022-04-15 19:49:51,0,0
234,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910982788&referrerAllArticles=false,910982788.0,2022-04-15 19:48:10,1500000,"[매입]아이폰13 프로 맥스 애플전기종,중고폰,자급제미개봉,박스폰매입",2022-04-15 19:48:10,0,0
235,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910982734&referrerAllArticles=false,910982734.0,2022-04-15 19:47:53,100000000,[24시]아이폰13 미니 13프로 맥스 (애플/삼성전기종 최고가매입),2022-04-15 19:47:53,0,0
236,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=424&boardtype=C&page=1&articleid=910982650&referrerAllArticles=false,910982650.0,2022-04-15 19:47:24,2000000,"아이폰13프로맥스@아이폰전기종(자급제,박스폰,중고폰)당일매입OK",2022-04-15 19:47:24,0,0
237,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910982561&referrerAllArticles=false,910982561.0,2022-04-15 19:46:52,930000,아이폰13 핑크 128기가 미개봉 자급제 팝니다,2022-04-15 19:46:52,0,0
238,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=424&boardtype=C&page=1&articleid=910981944&referrerAllArticles=false,910981944.0,2022-04-15 19:42:55,1550000,아이폰13 프로 맥스 갤럭시S22 울트라 전기종 삽니다. 자급제 통신사 유심기변,2022-04-15 19:42:55,0,0
239,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910981798&referrerAllArticles=false,910981798.0,2022-04-15 19:41:54,1500000,"[매입]아이폰13 프로 맥스 애플전기종,중고폰,자급제미개봉,박스폰매입",2022-04-15 19:41:54,0,0
240,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910981760&referrerAllArticles=false,910981760.0,2022-04-15 19:41:41,100000000,[24시]아이폰13 미니 13프로 맥스 (애플/삼성전기종 최고가매입),2022-04-15 19:41:41,0,0
241,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910981732&referrerAllArticles=false,910981732.0,2022-04-15 19:41:29,1150000,아이폰13프로 자급제 128GB,2022-04-15 19:41:29,0,0
242,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910981540&referrerAllArticles=false,910981540.0,2022-04-15 19:40:28,3333333,"[매입]아이폰 13 프로 맥스(자급제폰,박스폰,당일개통폰,중고폰)",2022-04-15 19:40:28,0,0
243,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=424&boardtype=C&page=1&articleid=910981240&referrerAllArticles=false,910981240.0,2022-04-15 19:38:43,2000000,"[매입]아이폰13,폴드,플립전기종 자급제,박스폰,중고폰 당일매입",2022-04-15 19:38:43,0,0
244,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910980686&referrerAllArticles=false,910980686.0,2022-04-15 19:35:18,2999000,"아이폰13 프로/프로맥스 pro max 당일매입(자급제,당일개통)",2022-04-15 19:35:18,0,0
245,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910980590&referrerAllArticles=false,910980590.0,2022-04-15 19:34:47,1100000,아이폰13미니 레드 512기가 110만원 이틀사용,2022-04-15 19:34:47,0,0
246,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910980472&referrerAllArticles=false,910980472.0,2022-04-15 19:34:04,3333333,"[매입]아이폰 13 프로 맥스(자급제폰,박스폰,당일개통폰,중고폰)",2022-04-15 19:34:04,0,0
247,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910980343&referrerAllArticles=false,910980343.0,2022-04-15 19:33:16,4999999,"아이폰13 PRO MAX 프로 맥스 자급제미개봉,당일개통,박스폰삽니다",2022-04-15 19:33:16,0,0
248,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=424&boardtype=C&page=1&articleid=910979819&referrerAllArticles=false,910979819.0,2022-04-15 19:29:45,2000000,"아이폰13프로맥스,애플전체(자급제,박스폰,중고폰매입)당일매입OK",2022-04-15 19:29:45,0,0
249,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910979615&referrerAllArticles=false,910979615.0,2022-04-15 19:28:35,1150000,아이폰13프로 256G 그래파이트색상 S급 단말기 판매합니다.,2022-04-15 19:28:35,0,0
250,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910979604&referrerAllArticles=false,910979604.0,2022-04-15 19:28:31,930000,아이폰13미니128레드 자급제,2022-04-15 19:28:31,0,0
251,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910979473&referrerAllArticles=false,910979473.0,2022-04-15 19:27:43,4999999,"아이폰13 PRO MAX 프로 맥스 자급제미개봉,당일개통,박스폰삽니다",2022-04-15 19:27:43,0,0
252,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=424&boardtype=C&page=1&articleid=910979439&referrerAllArticles=false,910979439.0,2022-04-15 19:27:29,1000000,아이폰13 12 미니 mini 11 프로맥스 자급제 매입 삽니다,2022-04-15 19:27:29,0,0
253,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910979312&referrerAllArticles=false,910979312.0,2022-04-15 19:26:42,1060000,아이폰 13 스타라이트 256G 미개봉 새상품,2022-04-15 19:26:42,0,0
254,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=424&boardtype=C&page=1&articleid=910979245&referrerAllArticles=false,910979245.0,2022-04-15 19:26:18,2000000,"아이폰,갤럭시(자급제,박스폰,중고폰매입)당일매입[13프로맥스,S22",2022-04-15 19:26:18,0,0
255,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=424&boardtype=C&page=1&articleid=910979229&referrerAllArticles=false,910979229.0,2022-04-15 19:26:13,2000000,"[매입]아이폰13,갤럭시S22전기종 자급제,박스폰,중고폰,파손폰매입",2022-04-15 19:26:13,0,0
256,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910978904&referrerAllArticles=false,910978904.0,2022-04-15 19:24:15,1150000,아이폰13프로 256G 그래파이트색상 S급 단말기 판매합니다.,2022-04-15 19:24:15,0,0
257,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910978748&referrerAllArticles=false,910978748.0,2022-04-15 19:23:05,1500000,"[매입]아이폰13 프로 맥스 애플전기종,중고폰,자급제미개봉,박스폰매입",2022-04-15 19:23:05,0,0
258,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910978174&referrerAllArticles=false,910978174.0,2022-04-15 19:19:49,1050000,아이폰13프로 128G 블루색상 S급 중고 단말기 판매합니다.,2022-04-15 19:19:49,0,0
259,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910978029&referrerAllArticles=false,910978029.0,2022-04-15 19:19:01,1000000,"[매입]아이폰13,아이폰전기종 자급제,박스폰,중고폰,파손폰 당일매입",2022-04-15 19:19:01,0,0
260,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910977679&referrerAllArticles=false,910977679.0,2022-04-15 19:16:49,1500000,"[매입]아이폰13 프로 맥스 애플전기종,중고폰,자급제미개봉,박스폰매입",2022-04-15 19:16:49,0,0
261,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=424&boardtype=C&page=1&articleid=910977668&referrerAllArticles=false,910977668.0,2022-04-15 19:16:46,1190000,(미사용)아이폰13프로 128기가 미사용새상품!!미사용풀박스!,2022-04-15 19:16:46,0,0
262,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910977479&referrerAllArticles=false,910977479.0,2022-04-15 19:15:39,670000,(A급)아이폰13미니 128기가 스타라이트 배터리100% 67만원 판매합니다,2022-04-15 19:15:39,0,0
263,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910977462&referrerAllArticles=false,910977462.0,2022-04-15 19:15:33,130000,아이폰7 128G 그레이(A1778) 깨끗한무잔상 13만원,2022-04-15 19:15:33,0,0
264,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910977451&referrerAllArticles=false,910977451.0,2022-04-15 19:15:27,1050000,아이폰13프로 128G 블루색상 S급 중고 단말기 판매합니다.,2022-04-15 19:15:27,0,0
265,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910977352&referrerAllArticles=false,910977352.0,2022-04-15 19:14:51,3333333,"[매입]아이폰 13 프로 맥스(자급제폰,박스폰,당일개통폰,중고폰)",2022-04-15 19:14:51,0,0
266,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910977165&referrerAllArticles=false,910977165.0,2022-04-15 19:13:39,3000,아이폰13 12 프로 맥스 미니 삽니다! 자급제 통신사 유심기변,2022-04-15 19:13:39,0,0
267,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910976997&referrerAllArticles=false,910976997.0,2022-04-15 19:12:32,1150000,아이폰 13프로 128 미개봉 자급제,2022-04-15 19:12:32,0,0
268,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910976991&referrerAllArticles=false,910976991.0,2022-04-15 19:12:31,1190000,(미사용)아이폰13프로 128기가 미사용새상품!!미사용풀박스!,2022-04-15 19:12:31,0,0
269,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910976955&referrerAllArticles=false,910976955.0,2022-04-15 19:12:18,2990000,"아이폰13 mini/pro/pro max 당일매입(신규개통,데모폰)",2022-04-15 19:12:18,0,0
270,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910976857&referrerAllArticles=false,910976857.0,2022-04-15 19:11:33,100000000,[24시]아이폰13 미니 13프로 맥스 (애플/삼성전기종 최고가매입),2022-04-15 19:11:33,0,0
271,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910976768&referrerAllArticles=false,910976768.0,2022-04-15 19:11:02,4999999,"아이폰13 PRO MAX 프로 맥스 자급제미개봉,당일개통,박스폰삽니다",2022-04-15 19:11:02,0,0
272,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=424&boardtype=C&page=1&articleid=910976647&referrerAllArticles=false,910976647.0,2022-04-15 19:10:17,130000,아이폰7 블랙 128기가 배터리94% 깔끔폰 13만원 판매해요,2022-04-15 19:10:17,0,0
273,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910976356&referrerAllArticles=false,910976356.0,2022-04-15 19:08:27,3333333,"[매입]아이폰 13 프로 맥스(자급제폰,박스폰,당일개통폰,중고폰)",2022-04-15 19:08:27,0,0
274,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910976323&referrerAllArticles=false,910976323.0,2022-04-15 19:08:16,1260000,아이폰13프로 256기가 그라파이트 자급제 미개봉 판매 합니다,2022-04-15 19:08:16,0,0
275,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910976316&referrerAllArticles=false,910976316.0,2022-04-15 19:08:12,1190000,아이폰13 프로 128기가 미개봉자급제미개통새상품입니다,2022-04-15 19:08:12,0,0
276,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=424&boardtype=C&page=1&articleid=910976138&referrerAllArticles=false,910976138.0,2022-04-15 19:07:05,1300000,정직매입 아이폰13 프로 맥스 256G 128G 개통폰 단순개봉폰 자급제 새폰,2022-04-15 19:07:05,0,0
277,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=424&boardtype=C&page=1&articleid=910975897&referrerAllArticles=false,910975897.0,2022-04-15 19:05:36,2000000,"아이폰전기종(자급제,박스폰,중고폰,유심기변)매입[아이폰13프로맥스]",2022-04-15 19:05:36,0,0
278,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910975878&referrerAllArticles=false,910975878.0,2022-04-15 19:05:28,4999999,"아이폰13 PRO MAX 프로 맥스 자급제미개봉,당일개통,박스폰삽니다",2022-04-15 19:05:28,0,0
279,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910975838&referrerAllArticles=false,910975838.0,2022-04-15 19:05:18,100000000,[24시]아이폰13 미니 13프로 맥스 (애플/삼성전기종 최고가매입),2022-04-15 19:05:18,0,0
280,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910975680&referrerAllArticles=false,910975680.0,2022-04-15 19:04:12,930000,아이폰13 핑크 128기가 미개봉 자급제 팝니다,2022-04-15 19:04:12,0,0
281,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=424&boardtype=C&page=1&articleid=910975678&referrerAllArticles=false,910975678.0,2022-04-15 19:04:11,2000000,"아이폰전기종(자급제,박스폰,중고폰,유심기변)직접매입[아이폰13프로]",2022-04-15 19:04:11,0,0
282,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910975506&referrerAllArticles=false,910975506.0,2022-04-15 19:03:17,50000,"아이폰13프로 블루포그 실리콘 케이스,클리어 케이스 팝니다",2022-04-15 19:03:17,0,0
283,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=424&boardtype=C&page=1&articleid=910975423&referrerAllArticles=false,910975423.0,2022-04-15 19:02:38,1000000,아이폰13 프로 pro 12 미개봉 자급제 중고폰 매입 삽니다,2022-04-15 19:02:38,0,0
284,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910975364&referrerAllArticles=false,910975364.0,2022-04-15 19:02:20,1310000,아이폰13 프로 256기가 미개봉자급제미개통새상품입니다,2022-04-15 19:02:20,0,0
285,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910975272&referrerAllArticles=false,910975272.0,2022-04-15 19:01:44,1420000,미개봉 아이폰 13 pro max 256GB 실버 + 에어팟 프로 자급제 팝니다. ( 내용必 ),2022-04-15 19:01:44,0,0
286,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=424&boardtype=C&page=1&articleid=910975120&referrerAllArticles=false,910975120.0,2022-04-15 19:00:49,2000000,"[매입]아이폰13,갤럭시S22전기종 자급제,박스폰,중고폰,파손폰매입",2022-04-15 19:00:49,0,0
287,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910975043&referrerAllArticles=false,910975043.0,2022-04-15 19:00:24,1530000,아이폰13 프로 512기가 미개봉자급제미개통새상품입니다,2022-04-15 19:00:24,0,0
288,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=424&boardtype=C&page=1&articleid=910974845&referrerAllArticles=false,910974845.0,2022-04-15 18:59:13,1550000,아이폰13 프로 맥스 갤럭시S22 울트라 전기종 삽니다. 자급제 통신사 유심기변,2022-04-15 18:59:13,0,0
289,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910974710&referrerAllArticles=false,910974710.0,2022-04-15 18:58:27,2999000,"아이폰13 프로/프로맥스 pro max 당일매입(자급제,당일개통)",2022-04-15 18:58:27,0,0
290,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910974644&referrerAllArticles=false,910974644.0,2022-04-15 18:58:01,1500000,"[매입]아이폰13 프로 맥스 애플전기종,중고폰,자급제미개봉,박스폰매입",2022-04-15 18:58:01,0,0
291,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910974133&referrerAllArticles=false,910974133.0,2022-04-15 18:54:31,1490000,아이폰13 프로맥스 256기가 미개봉자급제미개통새상품입니다,2022-04-15 18:54:31,0,0
292,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910974054&referrerAllArticles=false,910974054.0,2022-04-15 18:54:00,1150000,아이폰13프로 시에라블루 128g 자급제 미개봉 새제품 판매합니다.,2022-04-15 18:54:00,0,0
293,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910973901&referrerAllArticles=false,910973901.0,2022-04-15 18:53:07,1270000,아이폰13프로 256GB 자급제미개봉판매합니다,2022-04-15 18:53:07,0,0
294,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910973795&referrerAllArticles=false,910973795.0,2022-04-15 18:52:33,1370000,아이폰13프로 256g 시에라블루 +애플케어포함,2022-04-15 18:52:33,0,0
295,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=424&boardtype=C&page=1&articleid=910973694&referrerAllArticles=false,910973694.0,2022-04-15 18:51:56,3000,아이폰13 12 프로 맥스 미니 삽니다! 자급제 통신사 유심기변,2022-04-15 18:51:56,0,0
296,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910973664&referrerAllArticles=false,910973664.0,2022-04-15 18:51:45,1500000,"[매입]아이폰13 프로 맥스 애플전기종,중고폰,자급제미개봉,박스폰매입",2022-04-15 18:51:45,0,0
297,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910973236&referrerAllArticles=false,910973236.0,2022-04-15 18:49:14,3333333,"[매입]아이폰 13 프로 맥스(자급제폰,박스폰,당일개통폰,중고폰)",2022-04-15 18:49:14,0,0
298,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910973150&referrerAllArticles=false,910973150.0,2022-04-15 18:48:47,1130000,아이폰13프로 시에라블루 256용량 새상품컨디션 초S급 113만 판매해요,2022-04-15 18:48:47,0,0
299,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910973115&referrerAllArticles=false,910973115.0,2022-04-15 18:48:34,990000,아이폰13 128 256 512기가 미개봉자급제미개통새상품입니다,2022-04-15 18:48:34,0,0
300,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910973054&referrerAllArticles=false,910973054.0,2022-04-15 18:48:05,4999999,"아이폰13 PRO MAX 프로 맥스 자급제미개봉,당일개통,박스폰삽니다",2022-04-15 18:48:05,0,0
301,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910972795&referrerAllArticles=false,910972795.0,2022-04-15 18:46:13,1430000,아이폰13프로맥스 256g 자급제 미개봉 새제품 판매,2022-04-15 18:46:13,0,0
302,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910972793&referrerAllArticles=false,910972793.0,2022-04-15 18:46:12,850000,아이폰13미니 128 256 512기가 미개봉자급제미개통새상품입니다,2022-04-15 18:46:12,0,0
303,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910972729&referrerAllArticles=false,910972729.0,2022-04-15 18:45:47,1150000,애플 아이폰13 프로 128g 그라파이트 판매합니다,2022-04-15 18:45:47,0,0
304,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=427&boardtype=C&page=1&articleid=910972695&referrerAllArticles=false,910972695.0,2022-04-15 18:45:32,60000,아이폰 13프로 스타벅스 케이스티파이 ,2022-04-15 18:45:32,0,0
305,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=424&boardtype=C&page=1&articleid=910972526&referrerAllArticles=false,910972526.0,2022-04-15 18:44:32,2000000,"아이폰,갤럭시(자급제,박스폰,중고폰매입)당일매입[13프로맥스,S22",2022-04-15 18:44:32,0,0
306,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910972259&referrerAllArticles=false,910972259.0,2022-04-15 18:42:50,3333333,"[매입]아이폰 13 프로 맥스(자급제폰,박스폰,당일개통폰,중고폰)",2022-04-15 18:42:50,0,0
307,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910972196&referrerAllArticles=false,910972196.0,2022-04-15 18:42:27,1050000,아이폰13 256gb 그린자급제폰단순개봉판매합니다,2022-04-15 18:42:27,0,0
308,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910972151&referrerAllArticles=false,910972151.0,2022-04-15 18:42:11,4999999,"아이폰13 PRO MAX 프로 맥스 자급제미개봉,당일개통,박스폰삽니다",2022-04-15 18:42:11,0,0
309,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=910972006&referrerAllArticles=false,910972006.0,2022-04-15 18:41:21,1000000,"[매입]아이폰13,아이폰전기종 자급제,박스폰,중고폰,파손폰 당일매입",2022-04-15 18:41:21,0,0
